Entity,Code,Year,CO₂ emissions from fossil fuels and land use change,CO₂ emissions from fossil fuels and industry,CO₂ emissions from land use change
Japan,JPN,2014,40095285248,35531591680,4563694592
Japan,JPN,2015,40260575232,35493670912,4766905856
Japan,JPN,2016,39153553408,35449978880,3703574528
Japan,JPN,2017,39585964032,35923083264,3662879232
Japan,JPN,2018,40500518912,36642979840,3857538816
Japan,JPN,2019,40524558336,36699148288,3825410560
Japan,JPN,2020,38017839104,34807844864,3209992960
Jordan,JOR,1959,15618355200,8856374272,6761980928
Jordan,JOR,1960,16179810304,9387810816,6791998976
Jordan,JOR,1961,16241441792,9418633216,6822808576
Jordan,JOR,1962,16312017920,9751263232,6560754688
Jordan,JOR,1963,16324313088,10271890432,6052422144
Jordan,JOR,1964,16560771072,10829867008,5730903552
Jordan,JOR,1965,16510402560,11317882880,5192520192
Jordan,JOR,1966,16809500672,11867256832,4942243840
Jordan,JOR,1967,17272217600,12244393984,5027824640
Jordan,JOR,1968,17965920256,12911313920,5054606336
Jordan,JOR,1969,18503319552,13767876608,4735442944
Jordan,JOR,1970,19612364800,14898575360,4713788416
Jordan,JOR,1971,20164421632,15499657216,4664764416
Jordan,JOR,1972,20899108864,16222739456,4676368896
Jordan,JOR,1973,21618507776,17080141824,4538366464
Jordan,JOR,1974,21379604480,17011143680,4368461824
Jordan,JOR,1975,22240493568,17048539136,5191953408
Jordan,JOR,1976,22755766272,17985501184,4770264576
Jordan,JOR,1977,23139760128,18496430080,4643330048
Jordan,JOR,1978,23297722368,19069630464,4228091392
Jordan,JOR,1979,23864434688,19611475968,4252957696
Jordan,JOR,1980,23638337536,19494451200,4143886336
Jordan,JOR,1981,23343929344,19029032960,4314896384
Jordan,JOR,1982,23111575552,18877890560,4233685504
Jordan,JOR,1983,23661371392,19000182784,4661189632
Jordan,JOR,1984,24831905792,19659028480,5172877312
Jordan,JOR,1985,25221292032,20319909888,4901381120
Jordan,JOR,1986,25450475520,20622252032,4828223488
Jordan,JOR,1987,25899237376,21269166080,4630070784
Jordan,JOR,1988,26608850944,22104852480,4503998464
Jordan,JOR,1989,26764148736,22410432512,4353715200
Jordan,JOR,1990,27041505280,22742327296,4299177984
Jordan,JOR,1991,27442896896,23230810112,4212085760
Jordan,JOR,1992,26953144320,22561548288,4391596544
Jordan,JOR,1993,27088326656,22795134976,4293191936
Jordan,JOR,1994,27771367424,22956447744,4814918656
Jordan,JOR,1995,28211814400,23445604352,4766209024
Jordan,JOR,1996,28987062272,24146044928,4841017344
Jordan,JOR,1997,30965524480,24294881280,6670642688
Jordan,JOR,1998,29336451072,24202033152,5134417920
Jordan,JOR,1999,29587886080,24514863104,5073021952
Jordan,JOR,2000,29767446528,25230159872,4537286656
Jordan,JOR,2001,29612062720,25447149568,4164913920
Jordan,JOR,2002,30753978368,26035853312,4718125056
Jordan,JOR,2003,32456863744,27363506176,5093357056
Jordan,JOR,2004,33200537600,28624242688,4576294400
Jordan,JOR,2005,33698942976,29599029248,4099912960
Jordan,JOR,2006,35219714048,30579730432,4639984128
Jordan,JOR,2007,35536441344,31489845248,4046596096
Jordan,JOR,2008,36204646400,32065773568,4138871040
Jordan,JOR,2009,36132634624,31603392512,4529241088
Jordan,JOR,2010,37618974720,33340114944,4278861312
Jordan,JOR,2011,39296249856,34465112064,4831137792
Jordan,JOR,2012,39647084544,34970644480,4676440064
Jordan,JOR,2013,39596494848,35279704064,4316789248
Jordan,JOR,2014,40095285248,35531591680,4563694592
Jordan,JOR,2015,40260575232,35493670912,4766905856
Jordan,JOR,2016,39153553408,35449978880,3703574528
Jordan,JOR,2017,39585964032,35923083264,3662879232
Jordan,JOR,2018,40500518912,36642979840,3857538816
Jordan,JOR,2019,40524558336,36699148288,3825410560
Jordan,JOR,2020,38017839104,34807844864,3209992960
Kazakhstan,KAZ,1959,15618355200,8856374272,6761980928
Kazakhstan,KAZ,1960,16179810304,9387810816,6791998976
Kazakhstan,KAZ,1961,16241441792,9418633216,6822808576
Kazakhstan,KAZ,1962,16312017920,9751263232,6560754688
Kazakhstan,KAZ,1963,16324313088,10271890432,6052422144
Kazakhstan,KAZ,1964,16560771072,10829867008,5730903552
Kazakhstan,KAZ,1965,16510402560,11317882880,5192520192
Kazakhstan,KAZ,1966,16809500672,11867256832,4942243840
Kazakhstan,KAZ,1967,17272217600,12244393984,5027824640
Kazakhstan,KAZ,1968,17965920256,12911313920,5054606336
Kazakhstan,KAZ,1969,18503319552,13767876608,4735442944
Kazakhstan,KAZ,1970,19612364800,14898575360,4713788416
Kazakhstan,KAZ,1971,20164421632,15499657216,4664764416
Kazakhstan,KAZ,1972,20899108864,16222739456,4676368896
Kazakhstan,KAZ,1973,21618507776,17080141824,4538366464
Kazakhstan,KAZ,1974,21379604480,17011143680,4368461824
Kazakhstan,KAZ,1975,22240493568,17048539136,5191953408
Kazakhstan,KAZ,1976,22755766272,17985501184,4770264576
Kazakhstan,KAZ,1977,23139760128,18496430080,4643330048
Kazakhstan,KAZ,1978,23297722368,19069630464,4228091392
Kazakhstan,KAZ,1979,23864434688,19611475968,4252957696
Kazakhstan,KAZ,1980,23638337536,19494451200,4143886336
Kazakhstan,KAZ,1981,23343929344,19029032960,4314896384
Kazakhstan,KAZ,1982,23111575552,18877890560,4233685504
Kazakhstan,KAZ,1983,23661371392,19000182784,4661189632
Kazakhstan,KAZ,1984,24831905792,19659028480,5172877312
Kazakhstan,KAZ,1985,25221292032,20319909888,4901381120
Kazakhstan,KAZ,1986,25450475520,20622252032,4828223488
Kazakhstan,KAZ,1987,25899237376,21269166080,4630070784
Kazakhstan,KAZ,1988,26608850944,22104852480,4503998464
Kazakhstan,KAZ,1989,26764148736,22410432512,4353715200
Kazakhstan,KAZ,1990,27041505280,22742327296,4299177984
Kazakhstan,KAZ,1991,27442896896,23230810112,4212085760
Kazakhstan,KAZ,1992,26953144320,22561548288,4391596544
Kazakhstan,KAZ,1993,27088326656,22795134976,4293191936
Kazakhstan,KAZ,1994,27771367424,22956447744,4814918656
Kazakhstan,KAZ,1995,28211814400,23445604352,4766209024
Kazakhstan,KAZ,1996,28987062272,24146044928,4841017344
Kazakhstan,KAZ,1997,30965524480,24294881280,6670642688
Kazakhstan,KAZ,1998,29336451072,24202033152,5134417920
Kazakhstan,KAZ,1999,29587886080,24514863104,5073021952
Kazakhstan,KAZ,2000,29767446528,25230159872,4537286656
Kazakhstan,KAZ,2001,29612062720,25447149568,4164913920
Kazakhstan,KAZ,2002,30753978368,26035853312,4718125056
Kazakhstan,KAZ,2003,32456863744,27363506176,5093357056
Kazakhstan,KAZ,2004,33200537600,28624242688,4576294400
Kazakhstan,KAZ,2005,33698942976,29599029248,4099912960
Kazakhstan,KAZ,2006,35219714048,30579730432,4639984128
Kazakhstan,KAZ,2007,35536441344,31489845248,4046596096
Kazakhstan,KAZ,2008,36204646400,32065773568,4138871040
Kazakhstan,KAZ,2009,36132634624,31603392512,4529241088
Kazakhstan,KAZ,2010,37618974720,33340114944,4278861312
Kazakhstan,KAZ,2011,39296249856,34465112064,4831137792
Kazakhstan,KAZ,2012,39647084544,34970644480,4676440064
Kazakhstan,KAZ,2013,39596494848,35279704064,4316789248
Kazakhstan,KAZ,2014,40095285248,35531591680,4563694592
Kazakhstan,KAZ,2015,40260575232,35493670912,4766905856
Kazakhstan,KAZ,2016,39153553408,35449978880,3703574528
Kazakhstan,KAZ,2017,39585964032,35923083264,3662879232
Kazakhstan,KAZ,2018,40500518912,36642979840,3857538816
Kazakhstan,KAZ,2019,40524558336,36699148288,3825410560
Kazakhstan,KAZ,2020,38017839104,34807844864,3209992960
Kenya,KEN,1959,15618355200,8856374272,6761980928
Kenya,KEN,1960,16179810304,9387810816,6791998976
Kenya,KEN,1961,16241441792,9418633216,6822808576
Kenya,KEN,1962,16312017920,9751263232,6560754688
Kenya,KEN,1963,16324313088,10271890432,6052422144
Kenya,KEN,1964,16560771072,10829867008,5730903552
Kenya,KEN,1965,16510402560,11317882880,5192520192
Kenya,KEN,1966,16809500672,11867256832,4942243840
Kenya,KEN,1967,17272217600,12244393984,5027824640
Kenya,KEN,1968,17965920256,12911313920,5054606336
Kenya,KEN,1969,18503319552,13767876608,4735442944
Kenya,KEN,1970,19612364800,14898575360,4713788416
Kenya,KEN,1971,20164421632,15499657216,4664764416
Kenya,KEN,1972,20899108864,16222739456,4676368896
Kenya,KEN,1973,21618507776,17080141824,4538366464
Kenya,KEN,1974,21379604480,17011143680,4368461824
Kenya,KEN,1975,22240493568,17048539136,5191953408
Kenya,KEN,1976,22755766272,17985501184,4770264576
Kenya,KEN,1977,23139760128,18496430080,4643330048
Kenya,KEN,1978,23297722368,19069630464,4228091392
Kenya,KEN,1979,23864434688,19611475968,4252957696
Kenya,KEN,1980,23638337536,19494451200,4143886336
Kenya,KEN,1981,23343929344,19029032960,4314896384
Kenya,KEN,1982,23111575552,18877890560,4233685504
Kenya,KEN,1983,23661371392,19000182784,4661189632
Kenya,KEN,1984,24831905792,19659028480,5172877312
Kenya,KEN,1985,25221292032,20319909888,4901381120
Kenya,KEN,1986,25450475520,20622252032,4828223488
Kenya,KEN,1987,25899237376,21269166080,4630070784
Kenya,KEN,1988,26608850944,22104852480,4503998464
Kenya,KEN,1989,26764148736,22410432512,4353715200
Kenya,KEN,1990,27041505280,22742327296,4299177984
Kenya,KEN,1991,27442896896,23230810112,4212085760
Kenya,KEN,1992,26953144320,22561548288,4391596544
Kenya,KEN,1993,27088326656,22795134976,4293191936
Kenya,KEN,1994,27771367424,22956447744,4814918656
Kenya,KEN,1995,28211814400,23445604352,4766209024
Kenya,KEN,1996,28987062272,24146044928,4841017344
Kenya,KEN,1997,30965524480,24294881280,6670642688
Kenya,KEN,1998,29336451072,24202033152,5134417920
Kenya,KEN,1999,29587886080,24514863104,5073021952
Kenya,KEN,2000,29767446528,25230159872,4537286656
Kenya,KEN,2001,29612062720,25447149568,4164913920
Kenya,KEN,2002,30753978368,26035853312,4718125056
Kenya,KEN,2003,32456863744,27363506176,5093357056
Kenya,KEN,2004,33200537600,28624242688,4576294400
Kenya,KEN,2005,33698942976,29599029248,4099912960
Kenya,KEN,2006,35219714048,30579730432,4639984128
Kenya,KEN,2007,35536441344,31489845248,4046596096
Kenya,KEN,2008,36204646400,32065773568,4138871040
Kenya,KEN,2009,36132634624,31603392512,4529241088
Kenya,KEN,2010,37618974720,33340114944,4278861312
Kenya,KEN,2011,39296249856,34465112064,4831137792
Kenya,KEN,2012,39647084544,34970644480,4676440064
Kenya,KEN,2013,39596494848,35279704064,4316789248
Kenya,KEN,2014,40095285248,35531591680,4563694592
Kenya,KEN,2015,40260575232,35493670912,4766905856
Kenya,KEN,2016,39153553408,35449978880,3703574528
Kenya,KEN,2017,39585964032,35923083264,3662879232
Kenya,KEN,2018,40500518912,36642979840,3857538816
Kenya,KEN,2019,40524558336,36699148288,3825410560
Kenya,KEN,2020,38017839104,34807844864,3209992960
Kiribati,KIR,1959,15618355200,8856374272,6761980928
Kiribati,KIR,1960,16179810304,9387810816,6791998976
Kiribati,KIR,1961,16241441792,9418633216,6822808576
Kiribati,KIR,1962,16312017920,9751263232,6560754688
Kiribati,KIR,1963,16324313088,10271890432,6052422144
Kiribati,KIR,1964,16560771072,10829867008,5730903552
Kiribati,KIR,1965,16510402560,11317882880,5192520192
Kiribati,KIR,1966,16809500672,11867256832,4942243840
Kiribati,KIR,1967,17272217600,12244393984,5027824640
Kiribati,KIR,1968,17965920256,12911313920,5054606336
Kiribati,KIR,1969,18503319552,13767876608,4735442944
Kiribati,KIR,1970,19612364800,14898575360,4713788416
Kiribati,KIR,1971,20164421632,15499657216,4664764416
Kiribati,KIR,1972,20899108864,16222739456,4676368896
Kiribati,KIR,1973,21618507776,17080141824,4538366464
Kiribati,KIR,1974,21379604480,17011143680,4368461824
Kiribati,KIR,1975,22240493568,17048539136,5191953408
Kiribati,KIR,1976,22755766272,17985501184,4770264576
Kiribati,KIR,1977,23139760128,18496430080,4643330048
Kiribati,KIR,1978,23297722368,19069630464,4228091392
Kiribati,KIR,1979,23864434688,19611475968,4252957696
Kiribati,KIR,1980,23638337536,19494451200,4143886336
Kiribati,KIR,1981,23343929344,19029032960,4314896384
Kiribati,KIR,1982,23111575552,18877890560,4233685504
Kiribati,KIR,1983,23661371392,19000182784,4661189632
Kiribati,KIR,1984,24831905792,19659028480,5172877312
Kiribati,KIR,1985,25221292032,20319909888,4901381120
Kiribati,KIR,1986,25450475520,20622252032,4828223488
Kiribati,KIR,1987,25899237376,21269166080,4630070784
Kiribati,KIR,1988,26608850944,22104852480,4503998464
Kiribati,KIR,1989,26764148736,22410432512,4353715200
Kiribati,KIR,1990,27041505280,22742327296,4299177984
Kiribati,KIR,1991,27442896896,23230810112,4212085760
Kiribati,KIR,1992,26953144320,22561548288,4391596544
Kiribati,KIR,1993,27088326656,22795134976,4293191936
Kiribati,KIR,1994,27771367424,22956447744,4814918656
Kiribati,KIR,1995,28211814400,23445604352,4766209024
Kiribati,KIR,1996,28987062272,24146044928,4841017344
Kiribati,KIR,1997,30965524480,24294881280,6670642688
Kiribati,KIR,1998,29336451072,24202033152,5134417920
Kiribati,KIR,1999,29587886080,24514863104,5073021952
Kiribati,KIR,2000,29767446528,25230159872,4537286656
Kiribati,KIR,2001,29612062720,25447149568,4164913920
Kiribati,KIR,2002,30753978368,26035853312,4718125056
Kiribati,KIR,2003,32456863744,27363506176,5093357056
Kiribati,KIR,2004,33200537600,28624242688,4576294400
Kiribati,KIR,2005,33698942976,29599029248,4099912960
Kiribati,KIR,2006,35219714048,30579730432,4639984128
Kiribati,KIR,2007,35536441344,31489845248,4046596096
Kiribati,KIR,2008,36204646400,32065773568,4138871040
Kiribati,KIR,2009,36132634624,31603392512,4529241088
Kiribati,KIR,2010,37618974720,33340114944,4278861312
Kiribati,KIR,2011,39296249856,34465112064,4831137792
Kiribati,KIR,2012,39647084544,34970644480,4676440064
Kiribati,KIR,2013,39596494848,35279704064,4316789248
Kiribati,KIR,2014,40095285248,35531591680,4563694592
Kiribati,KIR,2015,40260575232,35493670912,4766905856
Kiribati,KIR,2016,39153553408,35449978880,3703574528
Kiribati,KIR,2017,39585964032,35923083264,3662879232
Kiribati,KIR,2018,40500518912,36642979840,3857538816
Kiribati,KIR,2019,40524558336,36699148288,3825410560
Kiribati,KIR,2020,38017839104,34807844864,3209992960
Kosovo,OWID_KOS,1959,15618355200,8856374272,6761980928
Kosovo,OWID_KOS,1960,16179810304,9387810816,6791998976
Kosovo,OWID_KOS,1961,16241441792,9418633216,6822808576
Kosovo,OWID_KOS,1962,16312017920,9751263232,6560754688
Kosovo,OWID_KOS,1963,16324313088,10271890432,6052422144
Kosovo,OWID_KOS,1964,16560771072,10829867008,5730903552
Kosovo,OWID_KOS,1965,16510402560,11317882880,5192520192
Kosovo,OWID_KOS,1966,16809500672,11867256832,4942243840
Kosovo,OWID_KOS,1967,17272217600,12244393984,5027824640
Kosovo,OWID_KOS,1968,17965920256,12911313920,5054606336
Kosovo,OWID_KOS,1969,18503319552,13767876608,4735442944
Kosovo,OWID_KOS,1970,19612364800,14898575360,4713788416
Kosovo,OWID_KOS,1971,20164421632,15499657216,4664764416
Kosovo,OWID_KOS,1972,20899108864,16222739456,4676368896
Kosovo,OWID_KOS,1973,21618507776,17080141824,4538366464
Kosovo,OWID_KOS,1974,21379604480,17011143680,4368461824
Kosovo,OWID_KOS,1975,22240493568,17048539136,5191953408
Kosovo,OWID_KOS,1976,22755766272,17985501184,4770264576
Kosovo,OWID_KOS,1977,23139760128,18496430080,4643330048
Kosovo,OWID_KOS,1978,23297722368,19069630464,4228091392
Kosovo,OWID_KOS,1979,23864434688,19611475968,4252957696
Kosovo,OWID_KOS,1980,23638337536,19494451200,4143886336
Kosovo,OWID_KOS,1981,23343929344,19029032960,4314896384
Kosovo,OWID_KOS,1982,23111575552,18877890560,4233685504
Kosovo,OWID_KOS,1983,23661371392,19000182784,4661189632
Kosovo,OWID_KOS,1984,24831905792,19659028480,5172877312
Kosovo,OWID_KOS,1985,25221292032,20319909888,4901381120
Kosovo,OWID_KOS,1986,25450475520,20622252032,4828223488
Kosovo,OWID_KOS,1987,25899237376,21269166080,4630070784
Kosovo,OWID_KOS,1988,26608850944,22104852480,4503998464
Kosovo,OWID_KOS,1989,26764148736,22410432512,4353715200
Kosovo,OWID_KOS,1990,27041505280,22742327296,4299177984
Kosovo,OWID_KOS,1991,27442896896,23230810112,4212085760
Kosovo,OWID_KOS,1992,26953144320,22561548288,4391596544
Kosovo,OWID_KOS,1993,27088326656,22795134976,4293191936
Kosovo,OWID_KOS,1994,27771367424,22956447744,4814918656
Kosovo,OWID_KOS,1995,28211814400,23445604352,4766209024
Kosovo,OWID_KOS,1996,28987062272,24146044928,4841017344
Kosovo,OWID_KOS,1997,30965524480,24294881280,6670642688
Kosovo,OWID_KOS,1998,29336451072,24202033152,5134417920
Kosovo,OWID_KOS,1999,29587886080,24514863104,5073021952
Kosovo,OWID_KOS,2000,29767446528,25230159872,4537286656
Kosovo,OWID_KOS,2001,29612062720,25447149568,4164913920
Kosovo,OWID_KOS,2002,30753978368,26035853312,4718125056
Kosovo,OWID_KOS,2003,32456863744,27363506176,5093357056
Kosovo,OWID_KOS,2004,33200537600,28624242688,4576294400
Kosovo,OWID_KOS,2005,33698942976,29599029248,4099912960
Kosovo,OWID_KOS,2006,35219714048,30579730432,4639984128
Kosovo,OWID_KOS,2007,35536441344,31489845248,4046596096
Kosovo,OWID_KOS,2008,36204646400,32065773568,4138871040
Kosovo,OWID_KOS,2009,36132634624,31603392512,4529241088
Kosovo,OWID_KOS,2010,37618974720,33340114944,4278861312
Kosovo,OWID_KOS,2011,39296249856,34465112064,4831137792
Kosovo,OWID_KOS,2012,39647084544,34970644480,4676440064
Kosovo,OWID_KOS,2013,39596494848,35279704064,4316789248
Kosovo,OWID_KOS,2014,40095285248,35531591680,4563694592
Kosovo,OWID_KOS,2015,40260575232,35493670912,4766905856
Kosovo,OWID_KOS,2016,39153553408,35449978880,3703574528
Kosovo,OWID_KOS,2017,39585964032,35923083264,3662879232
Kosovo,OWID_KOS,2018,40500518912,36642979840,3857538816
Kosovo,OWID_KOS,2019,40524558336,36699148288,3825410560
Kosovo,OWID_KOS,2020,38017839104,34807844864,3209992960
Kuwait,KWT,1959,15618355200,8856374272,6761980928
Kuwait,KWT,1960,16179810304,9387810816,6791998976
Kuwait,KWT,1961,16241441792,9418633216,6822808576
Kuwait,KWT,1962,16312017920,9751263232,6560754688
Kuwait,KWT,1963,16324313088,10271890432,6052422144
Kuwait,KWT,1964,16560771072,10829867008,5730903552
Kuwait,KWT,1965,16510402560,11317882880,5192520192
Kuwait,KWT,1966,16809500672,11867256832,4942243840
Kuwait,KWT,1967,17272217600,12244393984,5027824640
Kuwait,KWT,1968,17965920256,12911313920,5054606336
Kuwait,KWT,1969,18503319552,13767876608,4735442944
Kuwait,KWT,1970,19612364800,14898575360,4713788416
Kuwait,KWT,1971,20164421632,15499657216,4664764416
Kuwait,KWT,1972,20899108864,16222739456,4676368896
Kuwait,KWT,1973,21618507776,17080141824,4538366464
Kuwait,KWT,1974,21379604480,17011143680,4368461824
Kuwait,KWT,1975,22240493568,17048539136,5191953408
Kuwait,KWT,1976,22755766272,17985501184,4770264576
Kuwait,KWT,1977,23139760128,18496430080,4643330048
Kuwait,KWT,1978,23297722368,19069630464,4228091392
Kuwait,KWT,1979,23864434688,19611475968,4252957696
Kuwait,KWT,1980,23638337536,19494451200,4143886336
Kuwait,KWT,1981,23343929344,19029032960,4314896384
Kuwait,KWT,1982,23111575552,18877890560,4233685504
Kuwait,KWT,1983,23661371392,19000182784,4661189632
Kuwait,KWT,1984,24831905792,19659028480,5172877312
Kuwait,KWT,1985,25221292032,20319909888,4901381120
Kuwait,KWT,1986,25450475520,20622252032,4828223488
Kuwait,KWT,1987,25899237376,21269166080,4630070784
Kuwait,KWT,1988,26608850944,22104852480,4503998464
Kuwait,KWT,1989,26764148736,22410432512,4353715200
Kuwait,KWT,1990,27041505280,22742327296,4299177984
Kuwait,KWT,1991,27442896896,23230810112,4212085760
Kuwait,KWT,1992,26953144320,22561548288,4391596544
